I,J,DL,Z,R,Q(I->J),"E""corr","E""uncorr","E""IJ-E""I-E""J",corr/uncorr,"dDIJ*VIJ,unc",Gsol,"tot,corr"
92,10,C1,0,5.96,0,-463.6350246,-461.3268507,-0.0000014,-0.00000074,0.00000003,0,-0.001
92,11,N1,0,7.64,0,-461.3268424,-461.3268424,0.00000004,0.00000004,-0.00000001,0,0
92,12,N1,0,9.65,0,-461.327599,-461.327599,0.00000012,0.00000012,-0.00000004,0,0
92,13,C1,0,6.14,0,-463.637139,-461.3282246,0.00000031,0.00000074,-0.00000014,0,0
92,14,N1,0,6.9,0,-461.3272024,-461.3272024,-0.00000018,-0.00000018,-0.00000035,0,0
92,15,N1,0,8.39,0,-461.3271888,-461.3271888,-0.0000005,-0.0000005,-0.00000014,0,0
92,16,N1,0,10.31,0,-461.3275202,-461.3275202,-0.00000025,-0.00000025,-0.00000006,0,0
92,17,C1,0,2.73,0,-463.636355,-461.3276106,-0.00003069,0.00000179,-0.00000026,0,-0.019
92,18,C1,0,3.76,0,-463.6357535,-461.3272273,-0.00001568,-0.00000792,0.00000233,0,-0.008
92,19,C1,0,5.7,0,-463.6357835,-461.3272611,0.0000002,0.00000097,0.00000044,0,0
92,20,N1,0,7.99,0,-461.3279994,-461.3279994,0.0000007,0.0000007,0.00000006,0,0
92,21,C1,0,2.73,0,-463.636017,-461.3276313,-0.00004053,-0.00000833,0.00000435,0,-0.023
92,22,C1,0,3.76,0,-463.6349326,-461.3268857,-0.00000719,0.00000047,-0.00000051,0,-0.005
92,23,C1,0,5.7,0,-463.6349241,-461.3268786,0.00000194,0.00000257,-0.00000029,0,0.001
92,24,N1,0,7.99,0,-461.3276429,-461.3276429,0.00000082,0.00000082,-0.00000009,0,0
92,25,C1,0,3.6,0,-463.6359923,-461.327636,-0.00000381,0.00000358,0.00000043,0,-0.002
92,26,C1,0,4.42,0,-463.6349373,-461.3268955,-0.00000735,-0.00000424,-0.00000013,0,-0.005
92,27,C1,0,6.25,0,-463.6349293,-461.3268854,-0.00000055,-0.00000009,-0.00000008,0,0
92,28,N1,0,8.4,0,-461.3276235,-461.3276235,0.00000018,0.00000018,-0.00000007,0,0
92,29,C1,0,4.92,0,-463.6366937,-461.3280132,0.00000277,0.00000413,-0.00000053,0,0.001
92,30,C1,0,5.61,0,-463.635792,-461.327271,-0.00000162,-0.00000076,-0.00000051,0,-0.001
92,31,N1,0,7.15,0,-461.3272262,-461.3272262,-0.0000014,-0.0000014,-0.00000013,0,-0.001
92,32,N1,0,9.15,0,-461.3276024,-461.3276024,-0.00000047,-0.00000047,-0.00000006,0,0
92,33,C1,0,1.05,0,-463.6382326,-461.3266688,-0.00192203,0.00093317,-0.00007861,0,-1.255
92,34,C1,0,2.16,0,-463.6359092,-461.327254,-0.000161,-0.00002958,0.00000145,0,-0.1
92,35,C1,0,4.45,0,-463.6357856,-461.3272628,0.00000474,0.00000744,0.00000032,0,0.003
92,36,N1,0,6.87,0,-461.3280155,-461.3280155,0.00000174,0.00000174,0.00000001,0,0.001
92,37,C1,0,1.05,0,-463.6379186,-461.3267124,-0.00194894,0.00091089,-0.0000652,0,-1.264
92,38,C1,0,2.16,0,-463.6350458,-461.3268734,-0.00011742,0.00001155,-0.00001375,0,-0.082
92,39,C1,0,4.45,0,-463.6349226,-461.3268817,0.00000743,0.00000969,-0.00000077,0,0.004
92,40,N1,0,6.87,0,-461.327638,-461.327638,0.00000169,0.00000169,-0.00000014,0,0.001
92,41,C1,0,2.41,0,-463.6359795,-461.3275898,0.00000421,0.0000538,-0.0000058,0,-0.001
92,42,C1,0,3.17,0,-463.6349761,-461.3269119,-0.00005026,-0.0000309,0.0000006,0,-0.031
92,43,C1,0,5.13,0,-463.6349301,-461.3268893,-0.00000422,-0.00000274,0.00000016,0,-0.003
92,44,N1,0,7.33,0,-461.3276233,-461.3276233,0.00000006,0.00000006,-0.00000004,0,0
92,45,C1,0,4.13,0,-463.6366592,-461.3279889,0.00000789,0.00001128,-0.00000135,0,0.004
92,46,C1,0,4.58,0,-463.6357874,-461.3272632,-0.00000365,-0.00000109,-0.00000048,0,-0.003
92,47,C1,0,6.15,0,-463.6357431,-461.3272241,-0.00000495,-0.00000435,0.00000027,0,-0.003
92,48,N1,0,8.18,0,-461.3276136,-461.3276136,-0.00000117,-0.00000117,0.00000004,0,-0.001
92,49,C1,0,1.07,0,-463.6422656,-461.3264769,-0.00579476,0.00104301,-0.00001118,0,-3.643
92,50,C1,0,1.07,0,-463.6415612,-461.3258625,-0.00561114,0.00132545,-0.00000713,0,-3.526
92,51,C1,0,3.45,0,-463.6359523,-461.3271904,0.00000139,0.00001177,0.0000006,0,0.001
92,52,C1,0,5.95,0,-463.6371372,-461.3282229,0.000002,0.00000244,-0.00000009,0,0.001
92,53,C1,0,1.07,0,-463.6415404,-461.3261228,-0.00545176,0.00147588,-0.00007821,0,-3.47
92,54,C1,0,1.07,0,-463.6405623,-461.3254639,-0.00553608,0.00137814,-0.00006259,0,-3.513
92,55,C1,0,3.45,0,-463.6350149,-461.3268317,0.00000844,0.00001841,-0.0000007,0,0.005
92,56,C1,0,5.95,0,-463.6361516,-461.3276074,0.00000153,0.00000193,-0.00000011,0,0.001
92,57,C1,0,2.33,0,-463.6362613,-461.3276944,-0.00013721,-0.0000562,0.00000503,0,-0.083
92,58,C1,0,2.33,0,-463.6351728,-461.3269011,-0.00013787,-0.00005697,0.00000605,0,-0.083
92,59,C1,0,4.26,0,-463.6350538,-461.3268692,-0.0000179,-0.00001334,0.00000153,0,-0.01
92,60,C1,0,6.49,0,-463.6361392,-461.3275909,-0.00000145,-0.00000111,0.00000014,0,-0.001
92,61,C1,0,4.06,0,-463.6367651,-461.3279347,0.00000408,0.0000084,-0.00000106,0,0.002
92,62,C1,0,4.06,0,-463.6358627,-461.3271642,0.00000263,0.00000732,-0.00000043,0,0.001
92,63,C1,0,5.39,0,-463.6358376,-461.3271496,-0.00000951,-0.00000818,0.0000011,0,-0.005
92,64,N1,0,7.38,0,-461.3275192,-461.3275192,-0.00000233,-0.00000233,0.00000025,0,-0.001
92,65,C1,0,4.81,0,-463.6354959,-461.3271081,-0.00000385,-0.00000174,0.00000022,0,-0.002
92,66,C1,0,6.25,0,-463.6354132,-461.3270514,-0.00000122,-0.00000063,-0.0000001,0,-0.001
92,67,N1,0,8.19,0,-461.3270861,-461.3270861,-0.00000014,-0.00000014,-0.00000004,0,0
92,68,C1,0,5.11,0,-463.6350318,-461.3268565,-0.00000418,-0.00000253,0.00000036,0,-0.002
92,69,N1,0,6.62,0,-461.3268302,-461.3268302,0.00000008,0.00000008,-0.00000002,0,0
92,70,N1,0,8.54,0,-461.3268356,-461.3268356,0.00000024,0.00000024,-0.00000001,0,0
92,71,C1,0,5.99,0,-463.6354282,-461.327123,-0.00000274,-0.00000195,0.00000024,0,-0.002
92,72,N1,0,7.32,0,-461.3271007,-461.3271007,0.00000013,0.00000013,0.00000005,0,0
92,73,N1,0,9.18,0,-461.3271317,-461.3271317,0.00000034,0.00000034,0.00000002,0,0
92,74,C1,0,2.99,0,-463.6354307,-461.3271572,-0.00004143,-0.00001512,0.0000001,0,-0.026
92,75,C1,0,4.61,0,-463.6353001,-461.3271042,-0.00000456,-0.00000189,-0.00000053,0,-0.003
92,76,N1,0,6.79,0,-461.3271256,-461.3271256,-0.00000026,-0.00000026,-0.00000011,0,0
92,77,C1,0,3.46,0,-463.6350027,-461.3269045,-0.00002773,-0.00001498,0.00000111,0,-0.017
92,78,C1,0,5.13,0,-463.6349377,-461.3268847,0.00000172,0.00000328,-0.00000043,0,0.001
92,79,N1,0,7.2,0,-461.3268865,-461.3268865,0.0000011,0.0000011,-0.00000011,0,0.001
92,80,C1,0,4.64,0,-463.635384,-461.3271298,-0.00001073,-0.00000763,0.00000072,0,-0.006
92,81,C1,0,6,0,-463.6353018,-461.3271072,0.0000008,0.00000146,0.00000003,0,0.001
92,82,N1,0,7.96,0,-461.3271385,-461.3271385,0.00000116,0.00000116,-0.00000002,0,0.001
92,83,C1,0,1.13,0,-463.6388532,-461.3259148,-0.0034728,0.00122521,-0.00008973,0,-2.236
92,84,C1,0,3.2,0,-463.6353254,-461.3271133,-0.00002289,-0.00000461,-0.00000113,0,-0.015
92,85,C1,0,5.63,0,-463.6353746,-461.3271227,-0.00000199,-0.00000122,0.00000004,0,-0.001
92,86,C1,0,2.09,0,-463.6353279,-461.3270479,-0.0003639,-0.00015993,0.00000888,0,-0.223
92,87,C1,0,3.95,0,-463.6349134,-461.326856,0.00002604,0.00003202,-0.00000253,0,0.015
92,88,C1,0,6.12,0,-463.6349714,-461.3268856,0.00000319,0.00000351,-0.00000026,0,0.002
92,89,C1,0,3.47,0,-463.6354149,-461.3271557,-0.00004191,-0.00002971,0.00000297,0,-0.024
92,90,C1,0,4.94,0,-463.6352909,-461.327096,0.00000465,0.0000063,-0.00000005,0,0.003
92,91,N1,0,7.02,0,-461.3271386,-461.3271386,0.0000031,0.0000031,-0.00000015,0,0.002
93,1,C1,0,4.68,0,-463.6363393,-461.3274816,0.00000199,0.00000358,-0.00000141,0,0
93,2,C1,0,4.47,0,-463.6357618,-461.3271124,-0.00000551,-0.00000306,0.00000071,0,-0.003
93,3,C1,0,5.49,0,-463.6357978,-461.3271427,-0.00000393,-0.00000285,0.00000096,0,-0.002
93,4,N1,0,7.2,0,-461.3279114,-461.3279114,0.00000003,0.00000003,0.00000021,0,0
93,5,C1,0,4.68,0,-463.6360656,-461.3275559,0.00000037,0.0000019,-0.00000044,0,0
93,6,C1,0,4.47,0,-463.6349691,-461.3268262,-0.00000495,-0.0000024,0.00000085,0,-0.003
93,7,C1,0,5.49,0,-463.634965,-461.3268129,-0.00000143,-0.00000034,0.00000006,0,-0.001
93,8,N1,0,7.2,0,-461.3276061,-461.3276061,0.00000059,0.00000059,-0.00000011,0,0
93,9,C1,0,5.35,0,-463.6360811,-461.3275763,0.00000044,0.00000127,-0.00000028,0,0
93,10,C1,0,5.06,0,-463.6349532,-461.3268185,-0.00000141,-0.00000015,0.00000009,0,-0.001
93,11,C1,0,5.96,0,-463.6349566,-461.3268115,-0.00000133,-0.00000067,0,0,-0.001
93,12,N1,0,7.64,0,-461.3275675,-461.3275675,-0.00000003,-0.00000003,-0.00000009,0,0
93,13,C1,0,6.37,0,-463.6370672,-461.3281927,0.00000074,0.00000108,-0.00000017,0,0
93,14,C1,0,6.14,0,-463.6358807,-461.3271686,0.00000159,0.00000204,-0.00000061,0,0.001
93,15,N1,0,6.9,0,-461.3271569,-461.3271569,-0.00000016,-0.00000016,-0.00000034,0,0
93,16,N1,0,8.39,0,-461.3274889,-461.3274889,-0.00000057,-0.00000057,-0.00000009,0,0
93,17,C1,0,3.55,0,-463.6362551,-461.3275744,-0.00000216,0.00000636,-0.00000375,0,-0.004
93,18,C1,0,2.73,0,-463.6356989,-461.3271878,-0.00003253,-0.00000006,0.00000066,0,-0.02
93,19,C1,0,3.76,0,-463.6357277,-461.3272381,-0.00001543,-0.00000767,0.00000246,0,-0.008
93,20,C1,0,5.7,0,-463.6365947,-461.3279669,0.00000096,0.00000166,0.00000019,0,0.001
93,21,C1,0,3.55,0,-463.6359097,-461.3275876,-0.00000468,0.00000375,-0.0000017,0,-0.004
93,22,C1,0,2.73,0,-463.6348942,-461.3268616,-0.00004011,-0.00000715,0.00000382,0,-0.023
93,23,C1,0,3.76,0,-463.6348613,-461.3268486,-0.00000668,0.00000097,-0.00000073,0,-0.005
93,24,C1,0,5.7,0,-463.6359105,-461.3276097,0.00000184,0.0000024,-0.00000034,0,0.001
93,25,C1,0,4.33,0,-463.6359197,-461.3276073,-0.00000259,0.00000065,-0.00000064,0,-0.002
93,26,C1,0,3.6,0,-463.6348599,-461.3268534,-0.00000136,0.00000624,-0.00000069,0,-0.001
93,27,C1,0,4.42,0,-463.6348641,-461.3268573,-0.00000675,-0.00000362,-0.00000025,0,-0.004
93,28,C1,0,6.25,0,-463.6358995,-461.3275925,-0.00000086,-0.00000049,-0.00000013,0,-0.001
93,29,C1,0,5.48,0,-463.6366253,-461.327985,-0.00000021,0.00000067,-0.00000014,0,0
93,30,C1,0,4.92,0,-463.6357142,-461.3272325,0.00000478,0.00000619,-0.00000112,0,0.002
93,31,C1,0,5.61,0,-463.6356787,-461.3271937,-0.00000143,-0.00000056,-0.0000005,0,-0.001
93,32,N1,0,7.15,0,-461.3275717,-461.3275717,-0.00000139,-0.00000139,-0.00000005,0,-0.001
93,33,C1,0,3.08,0,-463.6362602,-461.3275703,-0.00002104,-0.00000002,-0.00000332,0,-0.015
93,34,C1,0,1.05,0,-463.6375611,-461.3262236,-0.00188423,0.00096918,-0.00008466,0,-1.235
93,35,C1,0,2.16,0,-463.635878,-461.3272663,-0.00015897,-0.00002773,0.00000146,0,-0.099
93,36,C1,0,4.45,0,-463.6366187,-461.3279767,0.00000633,0.0000089,-0.00000013,0,0.004
93,37,C1,0,3.08,0,-463.6359119,-461.3275838,-0.00001361,0.00000782,-0.00000404,0,-0.011
93,38,C1,0,1.05,0,-463.6368593,-461.3259789,-0.00200238,0.00087444,-0.00004515,0,-1.285
93,39,C1,0,2.16,0,-463.6349735,-461.3268458,-0.00011482,0.00001398,-0.00001485,0,-0.081
93,40,C1,0,4.45,0,-463.6359102,-461.3275989,0.00000702,0.00000918,-0.00000071,0,0.004
93,41,C1,0,3.88,0,-463.63593,-461.3276228,-0.00001777,-0.00001088,0.00000017,0,-0.011
93,42,C1,0,2.41,0,-463.6348438,-461.3267883,0.00001073,0.00006114,-0.0000063,0,0.003
93,43,C1,0,3.17,0,-463.6349021,-461.3268831,-0.00004766,-0.00002817,0.00000024,0,-0.03
93,44,C1,0,5.13,0,-463.6359104,-461.3275954,-0.00000495,-0.00000362,0.00000022,0,-0.003
93,45,C1,0,5.11,0,-463.6365999,-461.3279714,-0.00000428,-0.00000283,0.00000007,0,-0.003
93,46,C1,0,4.13,0,-463.6357008,-461.3272155,0.00001149,0.00001496,-0.0000021,0,0.006
93,47,C1,0,4.58,0,-463.6356699,-461.3271887,-0.00000316,-0.00000058,-0.00000042,0,-0.002
93,48,C1,0,6.15,0,-463.6362574,-461.3275847,-0.0000045,-0.00000394,0.00000032,0,-0.003
93,49,C1,0,3.45,0,-463.6364013,-461.3274807,-0.00000187,0.00000761,0.00000318,0,0.001
93,50,C1,0,1.07,0,-463.6418416,-461.3262891,-0.00596295,0.00086721,0.00003173,0,-3.722
93,51,C1,0,1.07,0,-463.6414952,-461.3258478,-0.00561293,0.00132279,-0.00000533,0,-3.526
93,52,C1,0,3.45,0,-463.6370614,-461.3281771,0.00000646,0.0000166,-0.0000004,0,0.004
93,53,C1,0,3.45,0,-463.6360082,-461.3275478,0.00000904,0.00001933,-0.00000006,0,0.006
93,54,C1,0,1.07,0,-463.6404839,-461.3254214,-0.00552908,0.00138906,-0.00006934,0,-3.513
93,55,C1,0,1.07,0,-463.6404724,-461.3254265,-0.00552045,0.00139194,-0.00006982,0,-3.508
93,56,C1,0,3.45,0,-463.6360789,-461.327565,0.00000281,0.00001265,0.00000046,0,0.002
93,57,C1,0,4.26,0,-463.6360699,-461.3276191,-0.0000172,-0.00001254,0.00000152,0,-0.01
93,58,C1,0,2.33,0,-463.6350967,-461.3268643,-0.00013323,-0.00005187,0.00000686,0,-0.079
93,59,C1,0,2.33,0,-463.6350978,-461.3268762,-0.00013326,-0.00005202,0.0000059,0,-0.08
93,60,C1,0,4.26,0,-463.6360874,-461.3275748,-0.00002109,-0.00001662,0.00000216,0,-0.012
93,61,C1,0,5.39,0,-463.6367041,-461.3279166,-0.00000634,-0.00000517,0.00000024,0,-0.004
93,62,C1,0,4.06,0,-463.6357864,-461.3271281,0.00000747,0.00001175,-0.00000186,0,0.004
93,63,C1,0,4.06,0,-463.6357534,-461.3271018,0.00000328,0.00000799,-0.00000032,0,0.002
93,64,C1,0,5.39,0,-463.6363497,-461.3274922,-0.00000832,-0.00000701,0.00000101,0,-0.005
93,65,C1,0,4.3,0,-463.635421,-461.3270728,-0.00000035,0.00000201,0.00000096,0,0
93,66,C1,0,4.81,0,-463.6353443,-461.3270207,-0.00000368,-0.00000155,0.00000012,0,-0.002
93,67,C1,0,6.25,0,-463.6354313,-461.3270548,-0.00000112,-0.00000054,-0.00000014,0,-0.001
93,68,C1,0,4.64,0,-463.6349576,-461.3268221,-0.00000145,0.00000027,0.00000027,0,-0.001
93,69,C1,0,5.11,0,-463.6349528,-461.3268009,-0.00000392,-0.00000225,0.00000026,0,-0.002
93,70,N1,0,6.62,0,-461.326804,-461.326804,0.00000016,0.00000016,-0.00000004,0,0
93,71,C1,0,5.59,0,-463.6353555,-461.32709,-0.00000138,-0.0000006,-0.00000017,0,-0.001
93,72,C1,0,5.99,0,-463.6353397,-461.3270709,-0.00000254,-0.00000175,0.00000018,0,-0.001
93,73,N1,0,7.32,0,-461.3271003,-461.3271003,0.00000013,0.00000013,0.00000005,0,0
93,74,C1,0,2.68,0,-463.6353289,-461.3270954,-0.00001104,0.00001505,0.00000347,0,-0.005
93,75,C1,0,2.99,0,-463.6352651,-461.3270852,-0.00004093,-0.00001457,-0.00000007,0,-0.026
93,76,C1,0,4.61,0,-463.6353053,-461.3270954,-0.00000436,-0.00000168,-0.00000064,0,-0.003
93,77,C1,0,3.26,0,-463.6349007,-461.3268431,0.00000293,0.00001476,-0.00000181,0,0.001
93,78,C1,0,3.46,0,-463.6348946,-461.3268702,-0.00002658,-0.00001377,0.00000099,0,-0.016
93,79,C1,0,5.13,0,-463.6348903,-461.3268524,0.00000197,0.00000353,-0.00000049,0,0.001
93,80,C1,0,4.38,0,-463.6353021,-461.327088,-0.00000023,0.00000247,-0.00000119,0,-0.001
93,81,C1,0,4.64,0,-463.6352413,-461.3270841,-0.00001012,-0.00000701,0.00000068,0,-0.006
93,82,C1,0,6,0,-463.6353078,-461.3271065,0.00000087,0.00000153,0.00000004,0,0.001
93,83,C1,0,1.86,0,-463.6358348,-461.3273442,-0.0005258,-0.00023581,-0.00000434,0,-0.333
93,84,C1,0,1.13,0,-463.6386981,-461.3258436,-0.00346694,0.00123343,-0.0000923,0,-2.233
93,85,C1,0,3.2,0,-463.6353247,-461.327095,-0.00002343,-0.00000517,-0.00000115,0,-0.015
93,86,C1,0,2.19,0,-463.6348651,-461.3267496,0.00002748,0.00010673,-0.00001964,0,0.005
93,87,C1,0,2.09,0,-463.6352279,-461.3270122,-0.0003599,-0.00015584,0.0000085,0,-0.221
93,88,C1,0,3.95,0,-463.6348767,-461.326825,0.00002653,0.00003246,-0.00000269,0,0.015
93,89,C1,0,3.56,0,-463.6352897,-461.3270757,0.00001184,0.00001871,-0.00000333,0,0.005
93,90,C1,0,3.47,0,-463.6352652,-461.3270995,-0.00004099,-0.00002879,0.00000294,0,-0.024
93,91,C1,0,4.94,0,-463.6353125,-461.3271034,0.00000502,0.00000667,-0.00000013,0,0.003
93,92,C1,0,2.19,0,-463.6356257,-461.3271605,-0.00021715,-0.00005977,0.00001355,0,-0.128
94,1,C1,0,6.06,0,-463.6363563,-461.3275029,0.00000135,0.00000189,-0.00000097,0,0
94,2,C1,0,4.68,0,-463.63577,-461.3271247,0.00000263,0.00000424,-0.00000184,0,0
94,3,C1,0,4.47,0,-463.6358162,-461.327163,-0.00000602,-0.00000358,0.00000073,0,-0.003
94,4,C1,0,5.49,0,-463.6367171,-461.327933,-0.00000308,-0.00000202,0.00000068,0,-0.002
94,5,C1,0,6.06,0,-463.6360814,-461.327576,0.00000087,0.0000014,-0.00000062,0,0
94,6,C1,0,4.68,0,-463.6349814,-461.3268427,-0.00000092,0.00000065,0.00000011,0,-0.001
94,7,C1,0,4.47,0,-463.6349852,-461.3268349,-0.00000528,-0.00000273,0.00000104,0,-0.003
94,8,C1,0,5.49,0,-463.6360706,-461.3276267,-0.00000143,-0.00000039,-0.00000012,0,-0.001
94,9,N1,0,6.59,0,-461.3275964,-461.3275964,0.00000078,0.00000078,-0.00000041,0,0
94,10,C1,0,5.35,0,-463.6349681,-461.326837,0.00000009,0.00000097,-0.00000014,0,0
94,11,C1,0,5.06,0,-463.634973,-461.3268306,-0.00000143,-0.00000017,0.00000015,0,-0.001
94,12,C1,0,5.96,0,-463.6360354,-461.3275879,-0.00000143,-0.00000084,-0.0000002,0,-0.001
94,13,N1,0,7.46,0,-461.3282134,-461.3282134,-0.00000002,-0.00000002,-0.00000004,0,0
94,14,C1,0,6.37,0,-463.6358973,-461.3271885,0.0000014,0.00000177,-0.00000027,0,0.001
94,15,C1,0,6.14,0,-463.6358936,-461.3271741,0.00000173,0.00000218,-0.00000058,0,0.001
94,16,N1,0,6.9,0,-461.3275083,-461.3275083,-0.00000041,-0.00000041,-0.0000003,0,0
94,17,C1,0,5.54,0,-463.6362686,-461.3275987,0.00000067,0.0000017,-0.00000085,0,0
94,18,C1,0,3.55,0,-463.6356813,-461.3271974,0.00000138,0.00000992,-0.00000538,0,-0.003
94,19,C1,0,2.73,0,-463.635764,-461.3272529,-0.00003535,-0.00000289,0.000001,0,-0.022
94,20,C1,0,3.76,0,-463.636624,-461.3279925,-0.00001202,-0.00000437,0.00000144,0,-0.007
94,21,C1,0,5.54,0,-463.635921,-461.3276095,0.00000039,0.00000144,-0.00000064,0,0
94,22,C1,0,3.55,0,-463.6348763,-461.3268716,-0.00000596,0.00000253,-0.00000137,0,-0.005
94,23,C1,0,2.73,0,-463.6349122,-461.3268774,-0.00004122,-0.00000827,0.00000468,0,-0.023
94,24,C1,0,3.76,0,-463.6359366,-461.3276322,-0.00000782,-0.00000049,-0.00000106,0,-0.006
94,25,C1,0,6.02,0,-463.6359343,-461.3276277,-0.00000087,-0.00000019,-0.0000003,0,-0.001
94,26,C1,0,4.33,0,-463.634878,-461.326879,-0.00000312,0.00000028,-0.00000035,0,-0.002
94,27,C1,0,3.6,0,-463.6348748,-461.3268668,-0.0000011,0.00000652,-0.0000005,0,-0.001
94,28,C1,0,4.42,0,-463.6359227,-461.3276165,-0.00000773,-0.00000491,-0.00000048,0,-0.005
94,29,N1,0,6.96,0,-461.3280064,-461.3280064,-0.00000112,-0.00000112,0.00000007,0,-0.001
94,30,C1,0,5.48,0,-463.6357353,-461.3272573,0.00000007,0.00000098,-0.00000008,0,0
94,31,C1,0,4.92,0,-463.6356884,-461.3272062,0.00000518,0.00000659,-0.00000107,0,0.003
94,32,C1,0,5.61,0,-463.6362573,-461.3275909,-0.00000173,-0.00000094,-0.00000037,0,-0.001
94,33,C1,0,5.49,0,-463.636255,-461.3275885,0.00000049,0.00000139,-0.00000004,0,0
94,34,C1,0,3.08,0,-463.6357124,-461.327211,-0.00001926,0.0000014,-0.00000396,0,-0.015
94,35,C1,0,1.05,0,-463.637627,-461.3262952,-0.00189164,0.00096301,-0.00008663,0,-1.241
94,36,C1,0,2.16,0,-463.6367741,-461.3280075,-0.00013271,-0.00000224,-0.00000398,0,-0.086
94,37,C1,0,5.49,0,-463.6359134,-461.327609,0.00000121,0.00000219,-0.00000035,0,0.001
94,38,C1,0,3.08,0,-463.6348899,-461.3268686,-0.00001663,0.00000434,-0.00000313,0,-0.012
94,39,C1,0,1.05,0,-463.6368831,-461.3260096,-0.00200805,0.00086973,-0.00004012,0,-1.285
94,40,C1,0,2.16,0,-463.6360583,-461.3276259,-0.00012473,0.00000173,-0.00001445,0,-0.087
94,41,C1,0,5.99,0,-463.6359302,-461.3276324,-0.00000155,-0.00000086,-0.00000002,0,-0.001
94,42,C1,0,3.88,0,-463.6348907,-461.3268819,-0.00001984,-0.00001289,0.00000123,0,-0.012
94,43,C1,0,2.41,0,-463.6348604,-461.3268136,0.0000104,0.00006089,-0.00000595,0,0.003
94,44,C1,0,3.17,0,-463.6359724,-461.3276435,-0.00005063,-0.00003214,0.00000031,0,-0.032
94,45,N1,0,6.94,0,-461.3279901,-461.3279901,-0.00000191,-0.00000191,0.0000001,0,-0.001
94,46,C1,0,5.11,0,-463.6357331,-461.3272531,-0.00000445,-0.00000299,0.00000014,0,-0.003
94,47,C1,0,4.13,0,-463.635671,-461.3271921,0.00001216,0.00001566,-0.00000213,0,0.006
94,48,C1,0,4.58,0,-463.6362724,-461.3276011,-0.00000312,-0.00000069,-0.00000031,0,-0.002
94,49,C1,0,5.95,0,-463.6364144,-461.3275063,0.00000132,0.00000164,0.00000044,0,0.001
94,50,C1,0,3.45,0,-463.6358992,-461.327171,-0.00000425,0.00000489,0.00000451,0,0
94,51,C1,0,1.07,0,-463.6417942,-461.3262582,-0.00589557,0.00093193,0.00001427,0,-3.691
94,52,C1,0,1.07,0,-463.6423077,-461.3265138,-0.00522349,0.00169949,-0.0001031,0,-3.342
94,53,C1,0,5.95,0,-463.6360317,-461.3275843,0.00000198,0.00000239,0.00000001,0,0.001
94,54,C1,0,3.45,0,-463.6349659,-461.3268149,0.00000529,0.00001511,0.00000078,0,0.004
94,55,C1,0,1.07,0,-463.6405636,-461.3255193,-0.00559534,0.00131871,-0.00005357,0,-3.545
94,56,C1,0,1.07,0,-463.6418191,-461.3264155,-0.00572103,0.00118173,-0.00002747,0,-3.607
94,57,C1,0,6.49,0,-463.63607,-461.3276267,-0.00000092,-0.00000054,0.00000017,0,0
94,58,C1,0,4.26,0,-463.6349996,-461.3268472,-0.00001975,-0.00001517,0.0000025,0,-0.011
94,59,C1,0,2.33,0,-463.6351191,-461.3269006,-0.00013819,-0.00005686,0.00000753,0,-0.082
94,60,C1,0,2.33,0,-463.6362158,-461.3276298,-0.00013314,-0.000052,0.00000609,0,-0.08
94,61,N1,0,7.38,0,-461.3279328,-461.3279328,-0.00000177,-0.00000177,0.00000006,0,-0.001
94,62,C1,0,5.39,0,-463.6358172,-461.3271652,-0.00000689,-0.00000573,0.00000019,0,-0.004
94,63,C1,0,4.06,0,-463.635765,-461.3271171,0.00000801,0.00001231,-0.00000198,0,0.004
94,64,C1,0,4.06,0,-463.6363534,-461.3274959,0.00000429,0.00000894,-0.00000065,0,0.002
94,65,C1,0,5.18,0,-463.635438,-461.3270944,-0.00000105,-0.00000004,0.00000021,0,-0.001
94,66,C1,0,4.3,0,-463.6353574,-461.3270368,-0.00000042,0.00000193,0.00000104,0,0
94,67,C1,0,4.81,0,-463.6354503,-461.3270756,-0.0000038,-0.0000017,0.00000028,0,-0.002
94,68,C1,0,5.47,0,-463.6349713,-461.3268401,0.00000129,0.00000192,-0.00000042,0,0.001
94,69,C1,0,4.64,0,-463.6349667,-461.3268181,-0.00000155,0.00000017,0.00000034,0,-0.001
94,70,C1,0,5.11,0,-463.6349963,-461.3268262,-0.00000409,-0.00000244,0.0000004,0,-0.002
94,71,C1,0,6.27,0,-463.6353688,-461.327107,0.00000165,0.00000194,-0.00000059,0,0.001
94,72,C1,0,5.59,0,-463.6353549,-461.3270894,-0.00000138,-0.0000006,-0.00000017,0,-0.001
94,73,C1,0,5.99,0,-463.6354272,-461.327122,-0.00000274,-0.00000195,0.00000024,0,-0.002
94,74,C1,0,4.39,0,-463.6353421,-461.3271345,-0.0000079,-0.0000045,0.0000002,0,-0.005
94,75,C1,0,2.68,0,-463.6352516,-461.3270752,-0.00001114,0.000015,0.00000358,0,-0.005
94,76,C1,0,2.99,0,-463.6353585,-461.3271284,-0.00004126,-0.00001504,0.00000046,0,-0.026
94,77,C1,0,4.69,0,-463.6349198,-461.3268752,0.00000017,0.00000227,-0.00000089,0,0
94,78,C1,0,3.26,0,-463.6348827,-461.3268625,0.00000166,0.00001346,-0.00000132,0,0
94,79,C1,0,3.46,0,-463.6349355,-461.3268897,-0.00002685,-0.0000141,0.0000014,0,-0.016
94,80,C1,0,5.43,0,-463.6353146,-461.3271058,0.00000357,0.00000428,-0.00000097,0,0.002
