I,J,K,DL,RMIN,RMAX,"E""corr","deltaE""IJK",corr/uncorr,dDIJK*VIJK,Gsol,tot
88,84,59,C1,2.16,2.41,-695.4521086,-0.00000049,-0.00000056,0.00000065,0,0
88,84,78,C1,1.86,2.09,-695.452806,-0.00000061,-0.00000034,0.00000036,0,0
88,85,19,C1,1.05,1.18,-695.4590181,-0.00001397,0.00000414,-0.00000375,0,-0.011
88,85,20,C1,1.18,2.16,-695.4582536,-0.00000094,-0.00000062,0.00000055,0,0
88,85,23,C1,1.05,1.05,-695.4602961,0.00006449,0.00006924,-0.00001364,0,0.032
88,85,24,C1,1.18,2.16,-695.4576037,-0.00000023,0.00000305,-0.0000047,0,-0.003
88,85,27,C1,1.05,1.18,-695.4583397,-0.00000412,0.00000897,-0.00000851,0,-0.008
88,85,28,C1,1.18,2.16,-695.457537,-0.00000138,-0.00000034,0.00000024,0,-0.001
88,85,31,C1,1.18,2.41,-695.4571001,0.00000031,0.0000006,-0.00000068,0,0
88,85,35,C1,1.07,1.18,-695.4631988,-0.00007708,-0.00001631,0.00002054,0,-0.035
88,85,36,C1,1.07,1.18,-695.4635503,-0.00003109,-0.0000259,0.00002805,0,-0.002
88,85,39,C1,1.07,1.07,-695.467363,-0.0000858,0.00003155,-0.00005515,0,-0.088
88,85,40,C1,1.07,1.07,-695.4682536,-0.0000928,0.00002335,-0.00004713,0,-0.088
88,85,43,C1,1.07,1.18,-695.4619992,-0.00003416,-0.00003037,0.00003316,0,-0.001
88,85,44,C1,1.07,1.18,-695.4630537,-0.00007177,-0.00000895,0.00001185,0,-0.038
88,85,47,C1,1.18,2.33,-695.4572411,0.00000004,0.00000008,-0.00000017,0,0
88,85,48,C1,1.18,2.33,-695.4578493,-0.00000043,0.00000001,-0.00000007,0,0
88,85,51,C1,1.18,2.16,-695.4575465,-0.00000222,-0.00000151,0.00000159,0,0
88,85,52,C1,1.05,1.18,-695.4604932,-0.00000306,0.00000991,-0.00000996,0,-0.008
88,85,55,C1,1.18,2.16,-695.4566247,-0.00000026,0.00000278,-0.00000436,0,-0.003
88,85,56,C1,1.05,1.05,-695.4614809,0.00006374,0.00006794,-0.00001018,0,0.034
88,85,59,C1,1.18,2.16,-695.4565887,-0.0000011,-0.00000092,0.00000081,0,0
88,85,60,C1,1.05,1.18,-695.4595503,-0.0000137,0.00000526,-0.00000501,0,-0.012
88,85,64,C1,1.18,2.41,-695.457779,0.00000017,0.00000073,-0.00000076,0,0
88,85,75,C1,1.18,1.86,-695.45729,-0.00000581,-0.00000271,0.00000322,0,-0.002
88,85,76,C1,1.13,1.18,-695.4604678,0.00004085,0.0000597,0.00000513,0,0.029
88,85,78,C1,1.18,1.86,-695.4568385,-0.0000032,-0.00000234,0.00000347,0,0
88,85,79,C1,1.13,1.18,-695.4602333,-0.00005716,0.00000214,0.00001032,0,-0.029
88,85,81,C1,1.18,2.19,-695.4566522,0.0000016,0.00000227,-0.00000258,0,-0.001
88,85,82,C1,1.18,2.09,-695.4571864,-0.00000351,-0.00000306,0.00000344,0,0
88,85,84,C1,1.18,2.19,-695.4568291,0.00000369,0.00000695,-0.000008,0,-0.003
88,87,18,C1,2.19,2.41,-695.4526772,-0.00000078,-0.00000092,0.00000105,0,0
88,87,19,C1,2.19,2.41,-695.4527452,0.00000056,0.00000066,-0.00000069,0,0
88,87,22,C1,1.05,2.19,-695.4538969,0.00000181,0.0000029,-0.00000371,0,-0.001
88,87,23,C1,1.05,2.16,-695.4539852,-0.00000199,-0.00000014,-0.00000002,0,-0.001
88,87,24,C1,2.16,2.19,-695.4530104,-0.00000035,-0.00000045,0.00000053,0,0
88,87,26,C1,1.05,2.19,-695.4538845,0.00000214,0.00000268,-0.00000296,0,-0.001
88,87,27,C1,1.05,2.16,-695.4540073,-0.00001873,-0.0000179,0.00001826,0,0
88,87,28,C1,2.16,2.19,-695.4530151,0.00000113,0.00000132,-0.00000147,0,0
88,87,30,C1,2.19,2.41,-695.4527181,0.00000058,0.00000066,-0.00000074,0,0
88,87,31,C1,2.19,2.41,-695.4527057,-0.00000117,-0.00000137,0.00000159,0,0
88,87,34,C1,2.19,2.33,-695.4528521,-0.0000002,-0.00000023,0.00000024,0,0
88,87,35,C1,2.19,2.33,-695.4529853,0.00000002,0.00000005,0.00000003,0,0
88,87,36,C1,2.19,2.33,-695.4537665,-0.00000026,-0.00000034,0.00000036,0,0
88,87,38,C1,1.07,2.19,-695.457263,0.00001283,0.00001657,-0.00001923,0,-0.004
88,87,39,C1,1.07,1.07,-695.4626257,0.00004299,0.00012506,-0.00015398,0,-0.07
88,87,40,C1,1.07,2.19,-695.4582279,-0.00001758,-0.00002041,0.00002392,0,0.004
88,87,42,C1,1.07,2.19,-695.4573055,-0.00001817,-0.00002106,0.00002471,0,0.004
88,87,43,C1,1.07,1.07,-695.4627706,0.00004048,0.0001219,-0.0001498,0,-0.069
88,87,44,C1,1.07,2.19,-695.4583667,0.00001201,0.00001565,-0.00001801,0,-0.004
88,87,46,C1,2.19,2.33,-695.4528513,-0.00000011,-0.00000016,0.00000013,0,0
88,87,47,C1,2.19,2.33,-695.4529313,-0.00000007,-0.00000004,0.00000015,0,0
88,87,48,C1,2.19,2.33,-695.4534146,-0.00000025,-0.00000029,0.00000032,0,0
88,87,51,C1,2.19,2.41,-695.4529132,-0.00000122,-0.00000142,0.00000167,0,0
88,87,52,C1,2.19,2.41,-695.4540752,0.00000077,0.00000088,-0.00000101,0,0
88,87,54,C1,2.16,2.19,-695.4520529,0.00000143,0.00000167,-0.00000192,0,0
88,87,55,C1,1.05,2.16,-695.4541066,-0.00001913,-0.00001834,0.00001885,0,0
88,87,56,C1,1.05,2.19,-695.4550459,0.00000374,0.0000045,-0.00000535,0,-0.001
88,87,58,C1,2.16,2.19,-695.4520751,0.00000011,0.00000008,-0.00000015,0,0
88,87,59,C1,1.05,2.16,-695.4540908,-0.00000232,-0.00000048,0.00000046,0,-0.001
88,87,60,C1,1.05,2.19,-695.4551059,0.0000018,0.00000288,-0.00000371,0,-0.001
88,87,63,C1,2.19,2.41,-695.4527838,0.0000005,0.00000059,-0.00000059,0,0
88,87,64,C1,2.19,2.41,-695.4533532,-0.00000082,-0.00000097,0.00000112,0,0
88,87,75,C1,1.32,2.19,-695.4525582,-0.00000133,-0.00000149,0.00000157,0,0
88,87,76,C1,1.32,2.19,-695.452597,0.000001,0.00000119,-0.00000138,0,0
88,87,77,C1,1.86,2.19,-695.4524548,0,0.00000002,-0.00000003,0,0
88,87,78,C1,1.13,1.86,-695.4558714,-0.00001903,-0.00001075,0.00000724,0,-0.007
88,87,79,C1,1.13,2.19,-695.4553688,0.00000178,0.00000363,-0.00000436,0,-0.002
88,87,80,C1,2.19,2.19,-695.4522799,0.00000131,0.00000149,-0.00000176,0,0
88,87,81,C1,2.09,2.19,-695.4525714,-0.00000554,-0.00000646,0.0000076,0,0.001
88,87,82,C1,2.09,2.19,-695.4526492,0.00000217,0.00000256,-0.00000294,0,0
88,87,84,C1,1.18,2.19,-695.4564066,0.00000393,0.00000726,-0.00000835,0,-0.003
88,87,85,C1,1.18,2.19,-695.456682,-0.00000768,-0.00000754,0.00000837,0,0
88,87,86,C1,2.19,2.19,-695.4521372,-0.00000202,-0.00000241,0.00000282,0,0.001
89,21,1,C1,2.09,2.41,-695.4549187,0.00000011,0.00000013,-0.00000017,0,0
89,21,5,C1,1.13,2.41,-695.4578559,0.00000045,0.00000071,-0.00000088,0,0
89,21,9,C1,1.32,2.41,-695.4545464,0.00000083,0.00000105,-0.00000122,0,0
89,21,17,C1,1.18,2.41,-695.4585245,0.00000016,0.0000004,-0.00000041,0,0
89,22,21,C1,2.19,2.41,-695.4533295,-0.00000087,-0.00000103,0.00000115,0,0
89,25,5,C1,1.05,2.09,-695.4567078,0.00000159,0.00000205,-0.00000235,0,0
89,25,9,C1,1.05,1.13,-695.4600065,-0.00000531,0.00000676,-0.00000656,0,-0.007
89,25,13,C1,1.05,1.32,-695.457618,0.00000182,0.00000627,-0.00000746,0,-0.004
89,25,21,C1,1.05,1.18,-695.460204,-0.00000377,0.00000946,-0.00000831,0,-0.008
89,26,5,C1,2.16,2.19,-695.4532847,0.00000062,0.00000072,-0.00000081,0,0
89,26,6,C1,2.09,2.16,-695.4525804,-0.00000051,-0.00000061,0.00000067,0,0
89,26,9,C1,1.86,2.16,-695.4539113,-0.00000187,-0.00000211,0.00000262,0,0
89,26,10,C1,1.13,2.16,-695.4556638,-0.00000109,-0.00000061,0.0000006,0,0
89,26,14,C1,1.32,2.16,-695.453372,-0.00000039,-0.00000041,0.00000038,0,0
89,26,21,C1,2.16,2.32,-695.4532623,-0.00000052,-0.00000061,0.0000008,0,0
89,26,22,C1,1.18,2.16,-695.4564093,-0.00000202,-0.00000115,0.00000115,0,-0.001
89,26,25,C1,1.05,2.16,-695.4554946,-0.00001785,-0.00001687,0.000017,0,-0.001
89,27,26,C1,2.16,2.19,-695.4523324,0.00000134,0.00000157,-0.0000018,0,0
89,29,9,C1,1.05,2.09,-695.4574149,0.00000168,0.00000227,-0.00000304,0,-0.001
89,29,13,C1,1.05,1.13,-695.4617209,-0.00000004,0.00000876,-0.00000953,0,-0.006
89,29,21,C1,1.05,2.41,-695.4568636,-0.00000145,-0.00000123,0.00000133,0,0
89,29,25,C1,1.05,1.05,-695.4628993,0.00007438,0.00008072,-0.00002755,0,0.029
89,29,26,C1,1.05,2.16,-695.4557717,-0.00000093,0.00000028,-0.0000006,0,-0.001
89,30,9,C1,2.16,2.19,-695.45418,0.00000038,0.00000044,-0.00000041,0,0
89,30,10,C1,2.09,2.16,-695.4535182,-0.00000066,-0.00000079,0.00000092,0,0
89,30,13,C1,1.86,2.16,-695.4557748,-0.00000151,-0.00000172,0.00000207,0,0
89,30,14,C1,1.13,2.16,-695.4575787,-0.00000235,-0.00000285,0.00000346,0,0.001
89,30,21,C1,2.16,2.41,-695.4540199,0.00000048,0.00000056,-0.0000007,0,0
89,30,25,C1,1.05,2.16,-695.4562227,-0.00000277,-0.00000078,0.00000117,0,-0.001
89,30,26,C1,1.18,2.16,-695.457477,-0.00000126,0.00000182,-0.00000327,0,-0.003
89,30,29,C1,1.05,2.16,-695.4569569,-0.00000186,0.00000032,-0.00000045,0,-0.001
89,31,26,C1,2.16,2.32,-695.4530166,0.00000036,0.00000042,-0.00000056,0,0
89,31,30,C1,2.16,2.19,-695.4539887,-0.00000038,-0.00000045,0.00000049,0,0
89,33,21,C1,1.32,2.41,-695.4546606,-0.00000029,-0.00000031,0.00000035,0,0
89,37,17,C1,2.09,2.33,-695.4549544,-0.00000001,-0.00000004,-0.00000001,0,0
89,37,21,C1,1.13,2.33,-695.4578098,0.00000083,0.0000018,-0.00000211,0,-0.001
89,37,25,C1,1.05,1.32,-695.4565666,-0.00001062,-0.00000334,0.00000385,0,-0.004
89,37,26,C1,2.16,2.33,-695.4533235,0.00000024,0.00000029,-0.0000004,0,0
89,37,29,C1,1.05,2.33,-695.4569408,-0.00000117,-0.00000081,0.000001,0,0
89,37,30,C1,2.16,2.33,-695.4541736,0.00000045,0.00000053,-0.00000064,0,0
89,37,33,C1,1.18,2.33,-695.458657,0.00000021,0.00000012,-0.00000031,0,0
89,38,17,C1,2.19,2.33,-695.4534892,-0.00000038,-0.00000043,0.0000005,0,0
89,38,18,C1,2.09,2.33,-695.4533826,-0.00000009,-0.00000007,0.00000011,0,0
89,38,21,C1,1.86,2.33,-695.4537237,-0.00000008,-0.00000002,0.00000003,0,0
89,38,22,C1,1.13,2.33,-695.4556478,-0.00000092,0.00000004,-0.00000016,0,-0.001
89,38,25,C1,1.05,2.33,-695.455359,-0.00000155,-0.00000076,0.00000089,0,0
89,38,26,C1,1.32,2.16,-695.4525071,0.00000075,0.00000129,-0.00000142,0,0
89,38,29,C1,1.05,2.33,-695.4559126,0.00000009,0.00000025,-0.00000032,0,0
89,38,30,C1,2.16,2.33,-695.4531515,-0.00000094,-0.00000109,0.00000131,0,0
89,38,33,C1,2.32,2.33,-695.4536197,0.00000013,0.00000015,-0.00000019,0,0
89,38,34,C1,1.18,2.33,-695.4573334,-0.00000112,-0.00000074,0.00000081,0,0
89,38,37,C1,2.19,2.33,-695.4535607,0.00000071,0.00000085,-0.00000103,0,0
89,39,38,C1,2.19,2.33,-695.4523979,-0.00000035,-0.0000004,0.00000045,0,0
89,41,21,C1,1.07,2.09,-695.4599093,-0.00002132,-0.00002426,0.0000276,0,0.004
89,41,25,C1,1.05,1.07,-695.465237,-0.00001956,-0.00003835,0.0001024,0,0.052
89,41,26,C1,1.07,2.16,-695.4586178,0.00001248,0.00001589,-0.00001891,0,-0.004
89,41,29,C1,1.05,1.07,-695.4624337,0.00005106,0.00006481,-0.00002176,0,0.018
89,41,30,C1,1.07,2.16,-695.4595287,-0.00000198,-0.00000047,-0.00000096,0,-0.002
89,41,37,C1,1.07,1.18,-695.4637415,-0.00004458,-0.00004168,0.00004795,0,0.002
89,41,38,C1,1.07,2.33,-695.4585532,0.00000348,0.0000055,-0.00000624,0,-0.002
89,42,21,C1,1.07,2.19,-695.4585376,-0.00000237,-0.00000238,0.00000298,0,0
89,42,22,C1,1.07,2.09,-695.457926,-0.00000562,-0.00000255,0.00000261,0,-0.002
89,42,25,C1,1.05,1.07,-695.4611579,0.00003022,0.00010001,-0.00005683,0,-0.017
89,42,26,C1,1.07,1.13,-695.4611546,-0.00007741,0.00000698,0.00002923,0,-0.03
89,42,29,C1,1.05,1.07,-695.4613363,0.00001133,0.00003168,-0.00003283,0,-0.013
89,42,30,C1,1.07,1.32,-695.4587937,-0.00003371,-0.00002617,0.00004426,0,0.007
89,42,37,C1,1.07,2.32,-695.4588064,-0.0000003,0.00000118,-0.00000117,0,-0.001
89,42,38,C1,1.07,1.18,-695.4619867,-0.00007443,-0.00001192,0.0000157,0,-0.037
89,42,41,C1,1.07,1.07,-695.4642117,0.00003185,0.00011208,-0.00013712,0,-0.066
89,43,26,C1,1.86,2.16,-695.4526324,0.00000051,0.00000073,-0.0000009,0,0
89,43,38,C1,2.32,2.33,-695.4522507,-0.00000027,-0.00000031,0.00000036,0,0
89,43,42,C1,1.07,2.19,-695.4577275,0.00001306,0.0000168,-0.00001953,0,-0.004
89,45,21,C1,1.07,2.41,-695.4601731,0.00000749,0.00000923,-0.00001069,0,-0.002
89,45,25,C1,1.05,1.07,-695.4626018,0.0000169,0.00005465,-0.00005581,0,-0.024
89,45,26,C1,1.07,2.16,-695.4591831,-0.00000681,-0.00000767,0.00000868,0,0.001
89,45,29,C1,1.05,1.07,-695.4666172,-0.00007344,0.00004545,0.00007234,0,-0.001
89,45,30,C1,1.07,2.16,-695.4601132,0.00000262,0.00000539,-0.00000573,0,-0.002
89,45,37,C1,1.07,2.33,-695.460335,0.00000658,0.00000811,-0.00000921,0,-0.002
89,45,38,C1,1.07,2.33,-695.4592439,-0.00000497,-0.00000576,0.00000661,0,0.001
89,45,41,C1,1.07,1.07,-695.4697476,-0.00007236,0.00004515,-0.000068,0,-0.088
89,45,42,C1,1.07,1.07,-695.4646429,-0.00012161,-0.00013633,0.00015759,0,0.023
89,46,21,C1,1.07,2.41,-695.4597032,0.0000002,0.00000095,-0.00000094,0,0
89,46,25,C1,1.05,1.07,-695.4617733,-0.00002563,0.00000639,-0.00002103,0,-0.029
89,46,26,C1,1.07,2.09,-695.4592062,0.00000047,0.00000593,-0.00000958,0,-0.006
89,46,29,C1,1.05,1.07,-695.4629974,-0.00003554,-0.00000558,0.00003908,0,0.002
89,46,30,C1,1.07,1.13,-695.4632562,-0.00003949,0.00000047,0.00001578,0,-0.015
89,46,37,C1,1.07,2.33,-695.4598407,-0.00000272,-0.00000166,0.000002,0,0
89,46,38,C1,1.07,2.33,-695.4588943,0.00000479,0.00000584,-0.00000698,0,-0.001
89,46,41,C1,1.07,1.07,-695.465378,-0.00011731,-0.00005142,0.00008177,0,-0.022
89,46,42,C1,1.07,1.07,-695.4686808,-0.00011532,-0.00000141,-0.00000769,0,-0.077
89,46,45,C1,1.07,1.07,-695.4659517,0.0000239,0.00010659,-0.0001277,0,-0.065
89,47,26,C1,2.16,2.19,-695.4528716,-0.00000129,-0.00000148,0.0000017,0,0
89,47,30,C1,1.86,2.16,-695.4543549,0.00000148,0.00000182,-0.00000221,0,0
89,47,42,C1,1.07,2.32,-695.4584293,-0.00000376,-0.00000302,0.00000353,0,0
89,47,46,C1,1.07,2.19,-695.459693,-0.00002503,-0.00002892,0.00003491,0,0.006
89,49,37,C1,1.32,2.33,-695.4549471,0.00000029,0.00000033,-0.00000034,0,0
89,50,38,C1,1.32,2.33,-695.4533796,-0.00000025,-0.00000028,0.00000028,0,0
89,53,37,C1,1.13,2.33,-695.4579859,-0.00000099,-0.0000006,0.00000055,0,0
89,53,41,C1,1.07,1.32,-695.4599451,0.0000053,0.00000715,-0.00000767,0,-0.001
89,54,21,C1,2.41,2.41,-695.4531474,0.0000002,0.00000022,-0.00000024,0,0
89,54,25,C1,1.05,2.41,-695.4552466,0.00000075,0.00000104,-0.00000127,0,0
89,54,26,C1,2.16,2.41,-695.4522081,-0.0000002,-0.00000025,0.00000031,0,0
89,54,29,C1,1.05,2.41,-695.4558546,-0.0000007,-0.00000069,0.00000075,0,0
89,54,30,C1,2.16,2.41,-695.4530889,0.00000017,0.0000002,-0.00000022,0,0
89,54,33,C1,2.19,2.41,-695.4534292,-0.00000044,-0.00000049,0.00000059,0,0
89,54,34,C1,2.09,2.41,-695.4533336,0.00000015,0.00000021,-0.0000002,0,0
89,54,37,C1,1.86,2.33,-695.4538087,0.00000061,0.00000077,-0.00000083,0,0
89,54,38,C1,1.13,2.33,-695.4556975,-0.00000108,-0.00000017,0.00000022,0,-0.001
89,54,41,C1,1.07,2.41,-695.4586746,-0.00000694,-0.00000735,0.00000836,0,0.001
89,54,42,C1,1.07,1.32,-695.4578717,-0.0000085,-0.00000051,0.00000297,0,-0.003
89,54,45,C1,1.07,2.41,-695.4592025,0.0000037,0.00000469,-0.00000532,0,-0.001
89,54,46,C1,1.07,2.41,-695.4587785,0.00000233,0.00000319,-0.00000373,0,-0.001
89,54,49,C1,2.32,2.41,-695.4537337,0.00000003,0.00000003,-0.00000006,0,0
89,54,50,C1,1.18,2.41,-695.4574802,-0.00000034,0.0000001,0.00000009,0,0
89,54,53,C1,2.19,2.41,-695.4535508,0.00000076,0.00000089,-0.00000099,0,0
89,55,38,C1,1.86,2.33,-695.452793,-0.00000039,-0.00000039,0.00000045,0,0
89,55,54,C1,2.19,2.41,-695.4524479,-0.0000008,-0.00000094,0.00000109,0,0
89,57,21,C1,2.16,2.41,-695.4543909,-0.0000003,-0.00000035,0.0000004,0,0
89,57,25,C1,1.05,2.16,-695.4565005,-0.00000115,-0.00000083,0.0000007,0,0
89,57,26,C1,2.16,2.16,-695.4534324,-0.00000013,-0.00000017,0.00000025,0,0
89,57,29,C1,1.05,2.16,-695.4570732,0.00000084,0.0000014,-0.00000156,0,0
89,57,30,C1,2.16,2.16,-695.4543222,-0.00000049,-0.00000055,0.00000067,0,0
89,57,37,C1,2.09,2.16,-695.4548457,0.00000092,0.00000116,-0.00000137,0,0
89,57,38,C1,2.16,2.33,-695.4534365,0.00000096,0.00000113,-0.00000128,0,0
89,57,41,C1,1.07,1.13,-695.46343,-0.00002742,0.00001626,-0.00000557,0,-0.021
89,57,42,C1,1.07,2.16,-695.4588583,0.00000323,0.00000546,-0.00000566,0,-0.002
89,57,45,C1,1.07,1.32,-695.4606745,-0.00002157,-0.00001321,0.00002743,0,0.004
89,57,46,C1,1.07,2.16,-695.4600329,-0.00000341,-0.00000184,0.00000098,0,-0.002
89,57,53,C1,1.18,2.16,-695.4585608,-0.00000142,-0.00000121,0.0000011,0,0
89,57,54,C1,2.16,2.41,-695.4533348,-0.00000061,-0.0000007,0.00000082,0,0
89,58,21,C1,1.05,2.41,-695.4551869,0.00000229,0.00000269,-0.00000331,0,-0.001
89,58,25,C1,1.05,1.05,-695.4572924,0.00000088,0.00000726,-0.00000672,0,-0.004
89,58,26,C1,1.05,2.16,-695.4542986,-0.00000059,-0.00000032,0.00000035,0,0
89,58,29,C1,1.05,1.05,-695.4579234,-0.00000497,-0.00000021,0.00000422,0,0
89,58,30,C1,1.05,2.16,-695.4551447,0.00000188,0.00000254,-0.00000296,0,-0.001
89,58,37,C1,1.05,2.19,-695.4553019,-0.00000053,0.0000003,0.00000011,0,0
89,58,38,C1,1.05,2.09,-695.4546572,-0.00000804,-0.00000714,0.00000893,0,0.001
89,58,41,C1,1.05,1.07,-695.4612122,-0.00003389,-0.00000524,0.0000376,0,0.002
89,58,42,C1,1.05,1.07,-695.4631955,-0.00007446,0.00003439,0.00004749,0,-0.017
89,58,45,C1,1.05,1.07,-695.4613154,0.00000755,0.00002871,-0.00002945,0,-0.014
89,58,46,C1,1.05,1.07,-695.4610107,0.00005993,0.00007343,-0.00003857,0,0.013
89,58,53,C1,1.05,2.32,-695.4554723,-0.00000089,-0.00000058,0.00000077,0,0
89,58,54,C1,1.05,1.18,-695.4585079,-0.00001209,0.00000653,-0.00000667,0,-0.012
89,58,57,C1,1.05,2.16,-695.4557044,-0.00000322,-0.00000152,0.00000172,0,-0.001
89,59,38,C1,2.19,2.33,-695.4522535,0.00000035,0.00000039,-0.00000045,0,0
89,59,42,C1,1.07,1.86,-695.4581857,-0.00000996,-0.00000615,0.00000798,0,-0.001
89,59,54,C1,2.32,2.41,-695.4523342,0.00000022,0.00000024,-0.00000027,0,0
89,59,58,C1,1.05,2.19,-695.4545088,0.00000188,0.00000296,-0.00000377,0,-0.001
89,61,21,C1,2.16,2.41,-695.4550595,0.0000001,0.00000013,-0.00000011,0,0
89,61,25,C1,1.05,2.16,-695.4571706,0.00000333,0.00000416,-0.00000463,0,-0.001
89,61,26,C1,2.16,2.16,-695.4541115,-0.00000105,-0.00000127,0.00000139,0,0
89,61,29,C1,1.05,2.16,-695.4578013,0.0000012,0.00000171,-0.00000223,0,-0.001
89,61,30,C1,2.16,2.16,-695.4550045,-0.00000061,-0.0000007,0.00000082,0,0
89,61,37,C1,2.16,2.33,-695.4552268,-0.00000017,-0.00000019,0.00000024,0,0
89,61,38,C1,2.16,2.33,-695.4541446,0.00000005,0.00000004,-0.00000007,0,0
89,61,41,C1,1.07,2.09,-695.4608876,-0.00000026,0.00000444,-0.00000818,0,-0.005
89,61,42,C1,1.07,2.16,-695.4594961,-0.00000311,-0.00000348,0.00000318,0,0
89,61,45,C1,1.07,1.13,-695.464873,-0.00008267,-0.00000047,0.00003718,0,-0.029
89,61,46,C1,1.07,2.16,-695.4606948,0.00000598,0.00000891,-0.00000946,0,-0.002
89,61,54,C1,2.16,2.41,-695.4540999,0.00000033,0.0000004,-0.00000044,0,0
89,61,57,C1,1.18,2.16,-695.4594163,0.00000133,0.00000464,-0.00000651,0,-0.003
89,61,58,C1,1.05,2.16,-695.4560671,-0.00000101,-0.00000002,-0.00000034,0,-0.001
89,62,21,C1,1.05,2.41,-695.4558063,-0.00000141,-0.00000137,0.00000154,0,0
89,62,25,C1,1.05,1.05,-695.4579099,-0.00002402,-0.00001865,0.00002706,0,0.002
89,62,26,C1,1.05,2.16,-695.4549022,0.00000624,0.00000712,-0.00000864,0,-0.002
89,62,29,C1,1.05,1.05,-695.4585186,-0.00000408,0.00000225,-0.00000015,0,-0.003
89,62,30,C1,1.05,2.16,-695.4557976,-0.00000074,-0.00000033,0.00000001,0,0
89,62,37,C1,1.05,2.33,-695.4559243,-0.0000001,0.0000001,-0.00000062,0,0
89,62,38,C1,1.05,2.33,-695.4549559,0.00000178,0.00000212,-0.00000281,0,-0.001
89,62,41,C1,1.05,1.07,-695.4612263,-0.00003595,-0.00000412,-0.00000795,0,-0.028
89,62,42,C1,1.05,1.07,-695.4606895,0.00001407,0.00004886,-0.00004823,0,-0.021
89,62,45,C1,1.05,1.07,-695.4623486,0.00003911,0.00011082,-0.00007198,0,-0.021
89,62,46,C1,1.05,1.07,-695.4649926,-0.00001268,-0.00003738,0.00008467,0,0.045
89,62,54,C1,1.05,2.41,-695.4549371,-0.00000217,-0.00000214,0.00000251,0,0
89,62,57,C1,1.05,2.16,-695.4561695,-0.00000328,-0.00000148,0.00000192,0,-0.001
89,62,58,C1,1.05,1.05,-695.4612149,0.00007149,0.00007638,-0.00001945,0,0.033
89,62,61,C1,1.05,2.16,-695.4569773,-0.00001415,-0.00001335,0.00001276,0,-0.001
89,63,42,C1,1.07,2.19,-695.4583916,-0.00001345,-0.00001408,0.00001697,0,0.002
89,63,46,C1,1.07,1.86,-695.4601387,-0.00000094,0.00000024,-0.0000002,0,-0.001
89,63,58,C1,1.05,2.32,-695.4551545,0.0000011,0.0000017,-0.00000215,0,-0.001
89,63,62,C1,1.05,2.19,-695.4558502,0.00000228,0.00000281,-0.00000294,0,0
89,65,21,C1,2.16,2.41,-695.4537058,0.00000013,0.00000016,-0.00000017,0,0
89,65,26,C1,2.16,2.41,-695.4526714,0.00000014,0.00000016,-0.00000018,0,0
89,68,21,C1,2.16,2.41,-695.4532779,-0.00000019,-0.00000022,0.00000026,0,0
89,68,25,C1,1.05,2.16,-695.4553377,0.00000195,0.00000264,-0.00000298,0,-0.001
89,68,26,C1,1.05,2.16,-695.4542614,0.00000164,0.0000023,-0.00000259,0,-0.001
89,68,30,C1,2.16,2.41,-695.4530933,-0.0000003,-0.00000034,0.00000042,0,0
89,69,26,C1,2.16,2.16,-695.4523186,-0.00000047,-0.00000055,0.00000063,0,0
89,71,25,C1,1.05,2.16,-695.4558042,-0.00000025,-0.00000001,-0.00000012,0,0
89,71,26,C1,1.05,2.16,-695.4546606,-0.00000092,-0.00000057,0.00000041,0,0
89,71,29,C1,1.05,2.16,-695.4564295,-0.00000138,-0.00000112,0.00000112,0,0
89,71,30,C1,1.05,2.16,-695.4554337,-0.00000213,-0.00000205,0.00000256,0,0
89,72,26,C1,2.16,2.16,-695.452713,-0.00000035,-0.00000041,0.00000052,0,0
89,72,30,C1,2.16,2.16,-695.453645,0.0000001,0.00000012,-0.0000001,0,0
89,74,21,C1,1.07,2.41,-695.4588675,0.00000205,0.00000289,-0.00000341,0,-0.001
89,74,25,C1,1.05,2.33,-695.4557483,-0.00000024,0.00000011,-0.00000019,0,0
89,74,26,C1,2.16,2.33,-695.4527263,-0.00000061,-0.00000072,0.00000084,0,0
89,74,37,C1,2.16,2.33,-695.4537554,-0.00000075,-0.00000087,0.00000101,0,0
89,74,38,C1,1.05,2.33,-695.4546733,-0.00000058,-0.00000026,0.00000026,0,0
89,74,42,C1,1.07,2.41,-695.4579872,0.00000167,0.00000249,-0.00000285,0,-0.001
89,75,26,C1,2.16,2.33,-695.4526128,0.00000027,0.00000031,-0.00000037,0,0
89,75,38,C1,2.16,2.33,-695.4526216,0.00000029,0.00000033,-0.00000039,0,0
89,77,1,C1,1.32,2.41,-695.4537829,-0.00000058,-0.00000065,0.00000073,0,0
89,77,5,C1,1.05,1.32,-695.4555496,-0.00000484,-0.00000463,0.00000503,0,0
89,77,6,C1,1.32,2.16,-695.452542,0.00000095,0.00000109,-0.00000123,0,0
89,77,9,C1,1.05,1.32,-695.4555327,0.00000038,0.00000469,-0.00000527,0,-0.003
89,77,10,C1,1.32,2.16,-695.4525205,-0.00000033,-0.00000034,0.00000035,0,0
89,77,13,C1,1.32,2.41,-695.454552,0.00000086,0.00000106,-0.00000122,0,0
89,77,17,C1,1.32,2.33,-695.453841,-0.00000002,-0.00000002,0,0,0
89,77,18,C1,1.32,2.33,-695.453246,0.0000003,0.00000036,-0.0000004,0,0
89,77,21,C1,1.07,1.32,-695.4588451,-0.00000793,0.00000014,0.00000212,0,-0.004
